"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"rmqintersite";"site_lie";"intersite";"digicode";"divers"
0;"B8";1315;6;"52474";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ROYBON";"CC Chambaran";"Station de traitement";"ST Roybon  le Peyrinard";2011;"B8";"";"EDF";"RTC";"04 76 36 27 84";"";"Sofrel";"S550";"";"00:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B8";1481;359;"52283";"38-28";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LE PONT-DE-BEAUVOISIN";"Pont de beauvoisin Assainissement";"Poste de relevage";"PR les Salamandres";2011;"B8";"";"EDF";"RTC";"04 76 37 23 63";"";"Sofrel";"S50";"";"01:00";"Pont de Beauvoisin";"";"non";;;"";""
0;"B9";1352;9;"";"93-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";;"GEBO";"Relevé de compteur";"Compteur Le village";2011;"B9";"";"Autonome (Pile)";"RTC";"04 74 79 88 93";"";"Sofrel";"Telbox";"3.20.15";"07:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B9";1482;358;"52282";"38-29";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LE PONT-DE-BEAUVOISIN";"Pont de beauvoisin Assainissement";"Poste de relevage";"PR ZI Genix";2011;"B9";"";"EDF";"RTC";"04 76 37 33 05";"";"Sofrel";"S50";"";"01:00";"Pont de Beauvoisin";"";"non";;;"";""
0;"C1";1595;22;"61328";"38-92";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"Pays Viennois";"Poste de relevage";"PR Chantonnières";2013;"C1";"";"EDF";"RTC";"04 72 24 11 85";"";"Sofrel";"S530";"3.51";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C1";1796;;;;"Savoie";"EP Dauphiné-Savoie";"Eau potable";"Alberville";;"Saint Jean de la Porte";"Pompage réservoir";"SEVE Commune";2012;"C1";;"EDF";"VPN";;;"Autre";;;;;;;;;;
0;"C10";1604;10;"71924";"38-65";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SEYSSUEL";"Pays Viennois";"Poste de relevage";"PR Bois Gardy";2012;"C10";"";"EDF";"RTC";"04 74 20 32 50";"";"Sofrel";"S550";"3.23";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C11";1605;23;"71470";"38-66";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"VILLETTE-DE-VIENNE";"Pays Viennois";"Poste de relevage";"PR les Vernettes";2012;"C11";"";"EDF";"RTC";"04 74 56 60 42";"";"Sofrel";"S50";"5.26";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C12";1606;3;"60971";"38-67";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"ESTRABLIN";"Pays Viennois";"Poste de relevage";"PR de la Suze";2012;"C12";"";"EDF";"RTC";"04 74 57 40 72";"";"Sofrel";"S50";"5.47";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C13";1607;1;"60973";"38-68";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"ESTRABLIN";"Pays Viennois";"Poste de relevage";"PR des 4 Rivières";2012;"C13";"";"EDF";"RTC";"04 74 57 45 63";"";"Sofrel";"S50";"5.26";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C14";1608;0;"60974";"38-69";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"ESTRABLIN";"Pays Viennois";"Poste de relevage";"PR La Merlière";2012;"C14";"";"EDF";"GSM";"06 08 27 90 81";"";"Sofrel";"S50";"5.26";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C15";1609;20;"60977";"38-70";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"Pays Viennois";"Poste de relevage";"PR allée des Pivoines";2013;"C15";"";"EDF";"RTC";"04 78 56 81 01";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C16";1610;21;"60975";"38-71";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"Pays Viennois";"Poste de relevage";"PR les Dalhias";2012;"C16";"";"EDF";"RTC";"04 78 81 85 49";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C17";1611;22;"52046";"38-72";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"JARDIN";"Pays Viennois";"Poste de relevage";"PR Bérardier";2012;"C17";"";"EDF";"RTC";"04 74 84 06 72";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C18";1612;255;"51187";"38-73";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"VILLETTE-DE-VIENNE";"Pays Viennois";"Poste de relevage";"Dégrilleur Villette de Vienne";2012;"C18";"";"EDF";"RTC";"04 74 85 15 28";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C19";1613;2;"71471";"38-74";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"VILLETTE-DE-VIENNE";"Pays Viennois";"Poste de relevage";"PR 2";2012;"C19";"";"EDF";"RTC";"04 74 85 14 61";"";"Sofrel";"S550";"3.40.11";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C2";1596;21;"71468";"38-91";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"VILLETTE-DE-VIENNE";"Pays Viennois";"Poste de relevage";"PR les Brigands";2013;"C2";"";"EDF";"RTC";"04 74 58 22 35";"";"Sofrel";"S530";"3.51";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C20";1614;3;"71473";"38-75";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"VILLETTE-DE-VIENNE";"Pays Viennois";"Poste de relevage";"PR 2 Bis";2012;"C20";"";"EDF";"RTC";"04 74 84 99 24";"";"Sofrel";"S550";"3.40";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C21";1615;13;"67669";"38-76";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LES CÔTES-D'AREY";"Pays Viennois";"STEP";"STEP Cotes d'Arey";2012;"C21";"";"EDF";"RTC";"04 74 15 96 13";"";"Sofrel";"S50";"5.46";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C22";1616;14;"";"38-79";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";;"Pays Viennois";"Poste de relevage";"PR Jacquemardière";2012;"C22";"";"EDF";"RTC";"04 74 59 43 60";"";"Sofrel";"S50";"5.44";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C23";1617;15;"75399";"38-87";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LUZINAY";"ViennAgglo";;"Dégrilleur Luzinay";2012;"C23";"";"EDF";"RTC";"04 74 85 97 45";"";"Sofrel";"S550";"3.40";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C24";1618;1;"71923";"38-88";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LUZINAY";"Pays Viennois";"Poste de relevage";"PR 1 Luzinay";2012;"C24";"";"EDF";"GSM";"06 89 22 87 41";"";"Sofrel";"S550";"3.40";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C25";1619;255;"73312";"38-89";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHUZELLES";"Pays Viennois";"Poste de relevage";"PR 4 Chuzelles";2012;"C25";"";"EDF";"RTC";"04 74 31 54 38";"";"Sofrel";"S550";"3.40";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C26";1620;2;"51134";"38-77";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHEYSSIEU";"Auberives";"STEP";"Step du SIAAC";2012;"C26";"";"EDF";"RTC";"04 74 84 91 99";"";"Sofrel";"S50";"5.47";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C27";1621;0;"64467";"38-78";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"MARCOLLIN";"Marcollin";"Poste de relevage";"PR Brame tourte";2012;"C27";"";"EDF";"RTC";"04 74 73 74 61";"";"Sofrel";"S50";"5.13";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C28";1622;0;"51181";"38-80";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon - STEP";"STEP";"STEP de la Tulandière";2012;"C28";"";"EDF";"RTC";"04 75 31 34 41";"";"Sofrel";"S50";"5.47";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C29";1623;3;"56830";"38-81";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon Assainissement";"Poste de relevage";"PR 1 Rue du Rhone";2012;"C29";"";"EDF";"RTC";"04 75 31 33 54";"";"Sofrel";"S50";"5.11";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C3";1597;3;"67663";"38-58";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LES CÔTES-D'AREY";"Pays Viennois";"Poste de relevage";"PR Verpreux";2012;"C3";"";"EDF";"RTC";"04 74 53 25 95";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C30";1624;4;"52091";"38-82";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon Assainissement";"Poste de relevage";"PR 2 Rue du Rhone";2012;"C30";"";"EDF";"RTC";"04 75 31 28 54";"";"Sofrel";"S50";"5.11";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C31";1625;0;"56833";"38-83";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon Assainissement";"Poste de relevage";"PR Fixemagne";2012;"C31";"";"EDF";"RTC";"04 75 31 27 44";"";"Sofrel";"S50";"5.11";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C32";1626;0;"52090";"38-84";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon Assainissement";"Poste de relevage";"PR Port de Champagne";2012;"C32";"";"EDF";"RTC";"04 75 31 27 46";"";"Sofrel";"S50";"5.11";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C33";1582;152;"6623";"38-85";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"SISEC";"STEP";"PR Le Mistral";2012;"C33";"";"EDF";"RTC";"04 72 24 08 04";"";"Sofrel";"S550";"3.60";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C34";1583;151;"6622";"38-86";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"SISEC";"Poste de relevage";"PR ZI Saulaie";2012;"C34";"";"EDF";"RTC";"04 72 24 09 86";"";"Sofrel";"S50";"5.41";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C35";1584;201;"61695";"38-90";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"SISEC";"STEP";"STEP Chasse sur Rhône";2012;"C35";"";"EDF";"RTC";"04 78 07 15 74";"";"Sofrel";"S550";"3.10";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C36";1666;0;"75398";"";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"CHASSE-SUR-RHÔNE";"ViennAgglo";"Poste de relevage";"PR Les Balcons du Pilat";2012;"C36";"";"EDF";"RTC";"04 78 51 27 96";"";"Autre";"";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C36";1793;183;"50949";"38-127";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-ROMAIN-EN-GAL";"Saint Romain en Gal";"Poste de relevage";"PR les Granges";0;"C36";"";"EDF";"RTC";"04 74 56 39 69";"";"Sofrel";"S50";"";"";"";"";"";;;"";""
0;"C37";1794;182;"50950";"38-126";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-ROMAIN-EN-GAL";"Saint Romain en Gal";"Poste de relevage";"PR Ile Barlet";0;"C37";"";"EDF";"RTC";"04 74 56 34 65";"";"Sofrel";"S550";"";"";"";"";"";;;"";""
0;"C39";1871;7684;"77684";;"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon";"Déversoir d'orage";"DO Rhône n°1";2013;"C39";;"Autonome (Pile)";"GPRS";;;"Sofrel";"LT42";;"06:00";;"10.86.24.64";;;;;
0;"C4";1598;4;"67662";"38-59";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LES CÔTES-D'AREY";"Pays Viennois";"Poste de relevage";"PR Les Barlettes";2012;"C4";"";"EDF";"RTC";"04 74 53 23 31";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C40";1872;7685;"77685";;"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon";"Déversoir d'orage";"DO Rhône n°2";2013;"C40";;"Autonome (Pile)";"GPRS";;;"Sofrel";"LT42";;"06:00";;"10.86.24.65";;;;;
0;"C41";1873;7686;"77686";;"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"St Rambert d'Albon";"Déversoir d'orage";"DO stade rugby";2013;"C41";;"Autonome (Pile)";"GPRS";;;"Sofrel";"LT42";;"06:00";;"10.86.24.66";;;;;
0;"C5";1599;5;"67665";"38-60";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LES CÔTES-D'AREY";"Pays Viennois";"Poste de relevage";"PR Saint Mamert le bas";2012;"C5";"";"EDF";"RTC";"04 74 53 23 17";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C6";1600;6;"67664";"38-61";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"LES CÔTES-D'AREY";"Pays Viennois";"Poste de relevage";"PR Saint Mamert le haut";2012;"C6";"";"EDF";"RTC";"04 74 53 23 07";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C7";1601;7;"60978";"38-62";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"MOIDIEU-DÉTOURBE";"Pays Viennois";"Poste de relevage";"PR Salle des Fêtes";2012;"C7";"";"EDF";"RTC";"04 74 79 33 62";"";"Sofrel";"S530";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C8";1602;8;"52122";"38-63";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";"SEYSSUEL";"Pays Viennois";"Poste de relevage";"PR 8 Les Gardières";2012;"C8";"";"EDF";"RTC";"04 74 31 66 64";"";"Sofrel";"S50";"";"00:00";"Pont-Eveque";"";"";;;"";""
0;"C9";1603;12;"";"38-64";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont Evêque";;"Pays Viennois";"Poste de relevage";"PR 12 Zone Industrielle";2012;"C9";"";"EDF";"RTC";"04 74 31 79 64";"";"Sofrel";"S50";"4.18";"00:00";"Pont-Eveque";"";"";;;"";""
0;"D1";1373;302;"52362";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"BILIEU";"SIEGA Eau Potable";"Station de traitement";"ST Bilieu en cras";2011;"D1";"";"EDF";"RTC";"04 76 55 64 71";"";"Sofrel";"S50";"4.18";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D1";1797;254;"76436";"74-2";"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";"LES HOUCHES";"Vallée de Chamonix  Mont Blanc STEP";"STEP";"STEP les Houches ANA";2012;"D1";"OUI";"EDF";"GPRS";"";"";"Sofrel";"S530";"";"";"";"10.86.24.45";"OUI";;;"";"IP LAN : 192.168.1.4
MODEM GPRS2"
0;"D10";1382;55;"52364";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"PRESSINS";"SIEGA Eau Potable";"Pompage réservoir";"ST Pressins - la Fragnerie";2011;"D10";"";"EDF";"RTC";"04 76 32 25 95";"";"Sofrel";"S50";"5.47";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D10";1808;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D10";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D11";1383;310;"52355";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"ROMAGNIEU";"SIEGA Eau Potable";"Pompage";"Surpresseur le Haut Fayet";2011;"D11";"";"EDF";"RTC";"04 76 91 34 17";"";"Sofrel";"S550";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D11";1809;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D11";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D12";1384;57;"52350";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"ROMAGNIEU";"SIEGA Eau Potable";"Réservoir";"RV la Vigne";2011;"D12";"";"Autonome (Pile)";"GSM";"06 79 47 29 03";"";"Sofrel";"Celbox";"4.10.12";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D12";1810;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D12";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D13";1385;54;"52347";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-MARTIN-DE-VAULSERRE";"SIEGA Eau Potable";"Réservoir";"RV le Branchat";2011;"D13";"";"EDF";"RTC";"04 76 32 92 50";"";"Sofrel";"S50";"5.42";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D13";1811;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D13";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D14";1386;305;"52360";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-GEOIRE-EN-VALDAINE";"SIEGA Eau Potable";"Réservoir";"RV les 3 Pierres";2011;"D14";"";"EDF";"RTC";"04 76 06 29 20";"";"Sofrel";"S50";"5.40";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D14";1812;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D14";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D15";1387;56;"52359";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-JEAN-D'AVELANNE";"SIEGA Eau Potable";"Réservoir";"RV du Varnier";2011;"D15";"";"EDF";"GSM";"06 79 47 86 51";"";"Sofrel";"Celbox";"4.10.10";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D15";1813;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D15";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D16";1388;53;"52368";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-JEAN-D'AVELANNE";"SIEGA Eau Potable";"Pompage";"ST les Forets";2011;"D16";"";"EDF";"RTC";"04 76 37 00 73";"";"Sofrel";"S50";"4.34";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D16";1814;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D16";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D17";1389;309;"52367";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-SULPICE-DES-RIVOIRES";"SIEGA Eau Potable";"Pompage réservoir";"ST le Rozier";2011;"D17";"";"EDF";"RTC";"04 76 07 10 21";"";"Sofrel";"S550";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D17";1815;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D17";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D18";1390;304;"52361";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-SULPICE-DES-RIVOIRES";"SIEGA Eau Potable";"Pompage réservoir";"ST Boudet Siphon - St Sulpice";2011;"D18";"";"EDF";"S550";"04 76 07 10 51";"";"Sofrel";"S550";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D18";1816;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D18";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D19";1594;305;"52370";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"SAINT-GEOIRE-EN-VALDAINE";"SIEGA Eau Potable";"Surpresseur";"Surpresseur de Basset";2012;"D19";"";"EDF";"RTC";"04 76 91 82 60";"";"Sofrel";"S550";"3.61";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D19";1817;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D19";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D2";1374;307;"52366";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"BILIEU";"SIEGA Eau Potable";"Pompage réservoir";"ST Eglise";2011;"D2";"";"EDF";"RTC";"04 76 55 66 95";"";"Sofrel";"S550";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D2";1798;255;"76436";"74-1";"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";"LES HOUCHES";"Vallée de Chamonix Mont Blanc STEP";"STEP";"Réserve";2013;"D2";"OUI";"EDF";"GSM";"06 84 04 82 27";"";"Sofrel";"S550";"";"";"";"";"";;;"";""
0;"D2";1834;255;"76436";"74-1";"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";"LES HOUCHES";"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP Houches Alarmes";2013;"D2";"OUI";"EDF";"GPRS";"";"";"Sofrel";"S530";"";"";"";"10.86.24.44";"OUI";;;"";"IP LAN : 192.168.1.3
MODEM GPRS2"
0;"D3";1375;301;"52371";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"LA BÂTIE-DIVISIN";"SIEGA Eau Potable";"Pompage";"Surpresseur Chalamand";2011;"D3";"";"EDF";"RTC";"04 76 31 03 82";"";"Sofrel";"S50";"4.34";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D3";1799;0;"";"";"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches (A supprimer)";0;"D3";"";"EDF";"GSM";"";"";"Autre";"";"";"";"";"";"";;;"";""
0;"D4";1376;303;"59966";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"MASSIEU";"SIEGA Eau Potable";"Réservoir";"ST la Freydiere";2011;"D4";"";"EDF";"RTC";"04 76 07 53 32";"";"Sofrel";"S550";"4.18";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D4";1801;0;"";"";"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix (A supr)";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D4";"";"EDF";"GSM";"";"";"Autre";"";"";"";"";"";"";;;"";""
0;"D5";1377;306;"52369";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"MASSIEU";"SIEGA Eau Potable";"Pompage réservoir";"ST la Merie";2011;"D5";"";"EDF";"RTC";"04 76 07 16 44";"";"Sofrel";"S50";"4.18";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D5";1802;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D5";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D6";1378;51;"52351";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"MERLAS";"SIEGA Eau Potable";"Réservoir";"RV Laya";2011;"D6";"";"EDF";"RTC";"04 76 55 48 91";"";"Sofrel";"Telbox";"4.10.11";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D6";1804;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D6";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D7";1379;58;"52358";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"MONTFERRAT";"SIEGA Eau Potable";"Réservoir";"RV Plan";2011;"D7";"";"Autonome (Pile)";"GSM";"06 79 47 55 20";"";"Sofrel";"Celbox";"4.10.10";"";"Pont de Beauvoisin";"";"";;;"";""
0;"D7";1805;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D7";;"EDF";"GSM";;;"Autre";;;;;;;;;;
0;"D8";1380;308;"52357";"29902991";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont de Beauvoisin";"LE PONT-DE-BEAUVOISIN";"SIEGA Eau Potable";"Réservoir";"RV le petit Coulu";2011;"D8";"";"EDF";"RTC";"04 76 32 37 39";"";"Sofrel";"S50";"5.46";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"D8";1806;;;;"Haute-Savoie";"ASS Dauphiné-Savoie";"Assainissement";"Chamonix";;"Vallée de Chamonix Mont Blanc STEP";"STEP";"STEP les Houches";0;"D8";;"EDF";"GSM";;;"Autre";;;;;;;;;;
