"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"intersite";"site_lie";"rmqintersite";"digicode";"divers"
0;"B7";1374;72;"5652";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Pompage réservoir";"SR SOTTIZON -VAUX EN BEAUJOLAIS";0;"B7";"";"EDF";"RTC";"04 74 03 28 44";"";"Sofrel";"S50";"4.18";"";"M3-P3";"";;;"Vaux sibertot @73 et Vaux ecole @59";"";""
0;"B7";2264;1;"6334";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"CHAPONOST";"SIDESOL";"Surpresseur";"RELAIS_LE MILON - CHAPONOST";0;"B7";"A0";"EDF";"IP";;;"Sofrel";"S500";;;;"10.81.1.5";;;;;
0;"B8";2265;1;"6339";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"VAUGNERAY";"SIDESOL";"Surpresseur";"RELAIS_LE RECRET - VAUGNERAY";0;"B8";"A0";"EDF";"IP";;;"Sofrel";"S500";;;;"10.81.1.5";;;;;
0;"B9";1375;73;"5654";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Pompage réservoir";"SR SIBERTOT - VAUX EN BEAUJOLAIS";0;"B9";"";"EDF";"RTC";"04 74 03 25 77";"";"Sofrel";"S50";"5.47";"";"M3-P3";"";;;"Vaux sottizon @72 et St Cyr Le creux @74";;
0;"B9";2266;1;"6351";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"GRÉZIEU-LA-VARENNE";"SIDESOL";"Surpresseur";"RESERVOIR_L'ARABY - GRÉZIEU-LA-VARENNE";0;"B9";"A0";"EDF";"IP";;;"Sofrel";"S500";;;;"10.81.1.5";;;;;
0;"BB";1376;74;"5662";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-CYR-LE-CHATOUX";"CENTRE BEAUJOLAIS";"Réservoir";"RES LE CREUX - St CYR LE CHATOUX";0;"BB";"";"EDF";"RTC";"04 74 60 17 33";"";"Sofrel";"S50";"4.45";"";"M3-P3";"";;;"Vaux sibertot @73";;
0;"BD";1377;75;"5645";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-JULIEN";"CENTRE BEAUJOLAIS";"Pompage réservoir";"SR LE JONCHY - St JULIEN MONTMELAS";0;"BD";"";"EDF";"RTC";"04 37 55 10 92";"";"Sofrel";"S50";"5.47";"";"M3-P3";"";;;"";;
0;"BF";1378;76;"5649";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"MONTMELAS-SAINT-SORLIN";"CENTRE BEAUJOLAIS";"Captage";"SR PRIORE  - St SORLIN MONTMELAS";0;"BF";"";"EDF";"RTC";"04 74 67 41 67";"";"Sofrel";"S50";"4.31";"";"M3-P3";"";;;"";;
0;"BG";1379;150;"5666";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"MONTMELAS-SAINT-SORLIN";"CENTRE BEAUJOLAIS";"Réservoir";"RES LA CHAPELLE-St SORLIN MONTMELAS";0;"BG";"";"Autonome (Pile)";"GSM";"06 24 78 99 79";"";"Sofrel";"Celbox";"4.10.12";"";"M3-P3";"";;;"Montmelas le Bourg @76";;
0;"BH";1380;77;"5656";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"ODENAS";"CENTRE BEAUJOLAIS";"Pompage";"SURP BROUILLY - ODENAS";0;"BH";"";"EDF";"RTC";"04 74 03 55 58";"";"Sofrel";"S50";"3.21";"";"M3-P3";"";;;"";;
0;"BI";1381;232;"5663";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"ARNAS";"CENTRE BEAUJOLAIS";"Réservoir";"RES LES RUES 1 - ARNAS";0;"BI";"";"Autonome (Pile)";"GSM";"06 07 32 84 91";"";"Sofrel";"Celbox";"4.10.11";"";"M3-P3";"";;;"";;
0;"BJ";1382;233;"5663";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"ARNAS";"CENTRE BEAUJOLAIS";"Réservoir";"RES LES RUES 2 - ARNAS";0;"BJ";"";"Autonome (Pile)";"GSM";"06 81 92 06 38";"";"Sofrel";"Celbox";"4.10.12";"";"M3-P3";"";;;"";;
0;"BK";1384;234;"5667";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-ETIENNE-LA-VARENNE";"CENTRE BEAUJOLAIS";"Réservoir";"RES LE VERNAY - St ETIENNE VARENNES";0;"BK";"";"Autonome (Pile)";"GSM";"06 07 33 93 20";"";"Sofrel";"Celbox";"4.10.12";"";"M3-P3";"";;;"";;
0;"BL";1383;235;"5669";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Réservoir";"RES LE CHARDON - VAUX EN BEAUJOLAIS";0;"BL";"";"Autonome (Pile)";"RTC";"04 74 66 71 46";"";"Sofrel";"Telbox";"4.10.13";"";"M3-P3";"";;;"";;
0;"BM";1385;236;"17308";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"BLACÉ";"CENTRE BEAUJOLAIS";"Réservoir";"RES LE PEILLON - BLACE";0;"BM";"";"Autonome (Pile)";"GSM";"06 79 18 01 62";"";"Sofrel";"Celbox";"4.10.10";"";"M3-P3";"";;;"";;
0;"BN";1386;237;"5664";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"CHARENTAY";"CENTRE BEAUJOLAIS";"Réservoir";"RES TOUR MONTERNOT - CHARENTAY";0;"BN";"";"Autonome (Pile)";"GSM";"06 79 12 44 82";"";"Sofrel";"Celbox";"4.10.12";"";"M3-P3";"";;;"";;
0;"BP";1387;238;"5662";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-CYR-LE-CHATOUX";"CENTRE BEAUJOLAIS";"Réservoir";"RES LE CREUX - St CYR LE CHATOUX";0;"BP";"";"Autonome (Pile)";"GSM";"06 07 34 04 42";"";"Sofrel";"Celbox";"4.10.12";"";"M3-P3";"";;;"";;
0;"BQ";1388;239;"5651";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"LE PERRÉON";"CENTRE BEAUJOLAIS";"Pompage";"SR LE BOUT DU MONDE - PERREON";0;"BQ";"";"EDF";"RTC";"04 37 55 07 49";"";"Sofrel";"S500";"3.40";"";"M3-P3";"";;;"";;
0;"BQ1";2544;;"5665";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"PEREON";"CENTRE BEAUJOLAIS";"Réservoir";"RESERVOIR PIERRE PLATE";0;"BQ1";;"Autonome (Pile)";"LP";;;"Autre";;;;;;"LP";"PEREON LE BOUT DU MONDE";;;
0;"C0";1390;78;"5495";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"BREVENNE";"Captage";"SR DU MARTINET - SAVIGNY";0;"C0";"";"EDF";"RTC";"04 74 72 01 58";"";"Sofrel";"S50";"4.32";"";"M4-P3";"";;;"";;
0;"C0";2267;1;"17294";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINTE-CONSORCE";"SIDESOL";"Surpresseur";"RELAIS_LE RAYMOND - SAINTE-CONSORCE";0;"C0";"A0";"EDF";"IP";;;"Sofrel";"S500";;;;"10.81.1.5";;;;;
0;"C01";2176;78;"72999";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTCEAUX";"MONTMERLE 3 RIVIERES";"STEP";"STEP MONCEAUX - MONCEAUX";2011;"C01";"";"EDF";"GSM";"07 86 45 41 25";"";"Sofrel";"S500";"3.10";"";"";"";;;"";"";""
0;"C01";2525;;"5492";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ST PIERRE LA PALUD";"BREVENNE";"Réservoir";"RESERVOIR DAMEZ";2014;"C01";;"Autonome (Pile)";"LP";;;"Autre";;;;;;"LP";"SAVIGNY MARTINET";;;
0;"C02";1497;91;"67883";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"CROTTET";"CROTTET";"STEP";"STEP LES ORMETS - CROTTET";2010;"C02";"";"EDF";"RTC";"03 85 31 65 19";"";"Sofrel";"S500";"0022 5.61";"";"M3/A3";"";;;"";"";""
0;"C03";1531;92;"6920";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"REPLONGES";"REPLONGES";"STEP";"STEP REPLONGES - REPLONGES";1977;"C03";"";"EDF";"RTC";"03 85 31 16 60";"";"Perax";"P200X";"000N 5.65";"";"M3/A3";"";;;"";;
0;"C04";1514;93;"6980";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"JAYAT";"MONTREVEL";"STEP";"STEP DU MOULIN - MONTREVEL JAYAT";1999;"C04";"";"EDF";"RTC";"04 74 47 42 16";"";"Sofrel";"S500";"000N 5.62";"";"M3/A3";"";;;"";"";""
0;"C05";1485;94;"7005";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ATTIGNAT";"ATTIGNAT";"STEP";"STEP LE BOURG - ATTIGNAT";1999;"C05";"";"EDF";"RTC";"04 74 25 97 34";"";"Perax";"P200X";"000N 5.57";"";"M3/A3";"";;;"";;
0;"C06";1486;95;"7004";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ATTIGNAT";"ATTIGNAT";"STEP";"STEP VACAGNOLE - ATTIGNAT";1986;"C06";"";"EDF";"RTC";"04 74 30 91 86";"";"Perax";"P200X";"000N 5.67";"";"M3/A3";"";;;"";;
0;"C07";1527;96;"6913";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"PONT-DE-VEYLE";"PONT DE VEYLE";"STEP";"STEP PONT DE VEYLE - PONT DE VEYLE";1977;"C07";"";"EDF";"RTC";"03 85 36 25 08";"";"Sofrel";"S500";"3.61";"";"M3/A3";"";;;"";;
0;"C08";1563;97;"51286";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ILLIAT";"VAL DE SAONE CHALARONNE";"STEP";"STEP LES SABLONS - ILLIAT";2006;"C08";"";"EDF";"RTC";"04 74 24 05 44";"";"Sofrel";"S500";"2.40";"";"M3/A3";"";;;"";;
0;"C09";1499;98;"6936";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"GUÉREINS";"MONTMERLE 3 RIVIERES";"STEP";"STEP GUEREINS - GUEREINS";1979;"C09";"";"EDF";"RTC";"04 74 66 07 68";"";"Perax";"P400XI";"";"";"M3/A3";"";;;"";;
0;"C1";2182;51;"7111";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"BRON";"GRAND LYON";"Pompage réservoir";"POMPAGE_PETIT PARILLY - BRON";0;"C1";"C0/C2";"EDF";"RTC";"04 78 01 44 31";"";"Sofrel";"S500";"";"";"";"";;;"Radio avec R Bruyeres";"";""
0;"C10";1500;99;"63877";;"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"LURCY";"MONTMERLE 3 RIVIERES";"STEP";"STEP LURCY - LURCY";2009;"C10";"";"EDF";"RTC";"04 74 68 66 08";"";"Perax";"P400XI";"";"";"M3/A3";"";;;"";;
0;"C11";1561;100;"63882";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"GARNERANS";"VAL DE SAONE CHALARONNE";"STEP";"STEP St CYPRIEN - GARNERANS";2009;"C11";"";"EDF";"GSM";"06 33 89 57 02";"";"Sofrel";"S500";"3.10";"";"M3/A3";"";;;"";;
0;"C13";1562;101;"64612";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MOGNENEINS";"VAL DE SAONE CHALARONNE";"STEP";"STEP LES DEAULX - MOGNENEINS";2009;"C13";"";"EDF";"RTC";"04 74 69 53 17";"";"Sofrel";"S500";"3.23";"";"M3/A3";"";;;"";;
0;"C14";1564;200;"7084";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"SAINT-ETIENNE-SUR-CHALARONNE";"VAL DE SAONE CHALARONNE";"STEP";"STEP St ETIENNE CHAL - St ETIENNE CHAL.";1988;"C14";"";"EDF";"GSM";"06 83 39 60 53";"";"Sofrel";"S500";"3.30";"";"M3/A3";"";;;"";;
0;"C15";1515;75;"64627";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"JAYAT";"MONTREVEL";"STEP";"STEP JAYAT BAS DU BOURG - JAYAT";2010;"C15";"";"EDF";"GSM";"06 29 19 97 37";"";"Sofrel";"S500";"3.23";"";"M3/A3";"";;;"";;
0;"C16";1501;76;"64623";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"FRANCHELEINS";"MONTMERLE 3 RIVIERES";"STEP";"PR LE BOURG - FRANCHELEINS";2009;"C16";"";"EDF";"RTC";"04 74 07 85 92";"";"Sofrel";"S500";"3.10";"";"M3/A3";"";;;"";;
0;"C17";1569;77;"66879";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"VONNAS";"VONNAS";"STEP";"STEP LA TUILERIE - VONNAS";1977;"C17";"";"EDF";"RTC";"04 74 50 17 50";"";"Sofrel";"S50";"4.19";"";"M3/A3";"";;;"";;
0;"C18";1596;14;"7053";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"BUELLAS";"BUELLAS";"STEP";"STEP DES VORGEYS - BUELLAS";0;"C18";"";"EDF";"RTC";"04 74 24 20 01";"";"Sofrel";"S50";"";"";"M3/A3";"";;;"";;
0;"C19";1753;4;"72595";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"CHANEINS";"CHANEINS";"STEP";"STEP CHANEINS - CHANEINS";2011;"C19";"";"EDF";"RTC";"04 74 21 95 79";"";"Sofrel";"S500";"";"";"A3-M3";"";;;"";;
0;"C20";1507;110;"6938";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTMERLE-SUR-SAÔNE";"MONTMERLE 3 RIVIERES";"Poste de relevage";"PR CAMPING AMAREINS - MONTMERLE S.";0;"C20";"";"EDF";"RTC";"04 74 06 20 05";"";"Perax";"P400XI";"6.14";"";"M3/A3";"";;;"";;
0;"C21";1874;5;"63466";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"CROTTET";"CROTTET";"Poste de relevage";"PR CHAVANNES SUD - CROTTET";2009;"C21";;"EDF";"RTC";"03 85 38 31 74";;"Sofrel";"S500";;;"A3-M3";;;;;;
0;"C22";1875;6;"72996";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"CROTTET";"CROTTET";"Poste de relevage";"PR LA GARE - CROTTET";2011;"C22";;"EDF";"GSM";"06 74 50 18 00";;"Sofrel";"S500";;;"A3-M3";;;;;;
0;"C23";1876;7;"72997";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"CROTTET";"CROTTET";"Poste de relevage";"PR CD 933 - CROTTET";2011;"C23";;"EDF";"RTC";"03 85 39 32 75";;"Sofrel";"S500";;;"A3-M3";;;;;;
0;"C24";1530;114;"6914";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"PONT-DE-VEYLE";"PONT DE VEYLE";"Poste de relevage";"PR JOUVANCY - PONT DE VEYLE";2001;"C24";"";"EDF";"RTC";"03 85 31 70 25";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C25";1529;115;"6915";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"PONT-DE-VEYLE";"PONT DE VEYLE";"Poste de relevage";"PR SAMIANE - PONT DE VEYLE";2001;"C25";"";"EDF";"RTC";"03 85 31 67 27";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C26";1528;116;"6916";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"PONT-DE-VEYLE";"PONT DE VEYLE";"Poste de relevage";"PR ANCIEN MOULIN - PONT DE VEYLE";2001;"C26";"";"EDF";"RTC";"03 85 31 55 83";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C27";1498;117;"17515";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"CROTTET";"CROTTET";"Poste de relevage";"PR CHAVANNES NORD - CROTTET";2004;"C27";"";"EDF";"RTC";"03 85 36 26 22";"";"Perax";"P200Xm";"0023 5.72";"";"M3/A3";"";;;"";;
0;"C28";1536;118;"6925";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"REPLONGES";"REPLONGES";"Poste de relevage";"PR LA CRESSONNIERE - REPLONGES";0;"C28";"";"EDF";"RTC";"03 85 40 39 57";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C29";1532;119;"6922";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"REPLONGES";"REPLONGES";"Poste de relevage";"PR ZI MACON EST - REPLONGES";0;"C29";"";"EDF";"RTC";"03 85 31 85 28";"";"Perax";"P200Xm";"000N 5.62";"";"M3/A3";"";;;"";;
0;"C3";1391;79;"5491";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-PIERRE-LA-PALUD";"BREVENNE";"Pompage";"SR LES BORNES - St PIERRE LA PALLUD";0;"C3";"";"EDF";"RTC";"04 74 70 42 61";"";"Sofrel";"S500";"3.30";"";"M3-P3";"";;;"";"";""
0;"C30";1535;120;"6921";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"REPLONGES";"REPLONGES";"Poste de relevage";"PR LA LYE - REPLONGES";0;"C30";"";"EDF";"RTC";"03 85 31 82 17";"";"Perax";"P200Xm";"000N 5.65";"";"M3/A3";"";;;"";;
0;"C31";1534;121;"6923";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"REPLONGES";"REPLONGES";"Poste de relevage";"PR CHEMIN DES VENUES - REPLONGES";2001;"C31";"";"EDF";"RTC";"03 85 31 82 03";"";"Perax";"P200Xm";"000N 5.65";"";"M3/A3";"";;;"";;
0;"C31";2526;;"5493";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ST PIERRE LA PALUD";"BREVENNE";"Réservoir";"RESERVOIR LES FERRIERES";0;"C31";;"Autonome (Pile)";"LP";;;"Autre";;;;;;"LP";"ST PIERRE LA PALUD - LES BORNES";;;
0;"C32";1533;122;"6924";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"REPLONGES";"REPLONGES";"Poste de relevage";"PR ROMANECHE - REPLONGES";0;"C32";"";"EDF";"RTC";"03 85 31 85 37";"";"Perax";"P200Xm";"000N 5.65";"";"M3/A3";"";;;"";;
0;"C33";1490;123;"7003";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ATTIGNAT";"ATTIGNAT";"Poste de relevage";"PR VACAGNOLE - ATTIGNAT";0;"C33";"";"EDF";"RTC";"04 74 25 10 32";"";"Perax";"P200Xm";"000N 5.67";"";"M3/A3";"";;;"";;
0;"C34";1487;124;"6999";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ATTIGNAT";"ATTIGNAT";"Poste de relevage";"PR LES BAUDIERES - ATTIGNAT";0;"C34";"";"EDF";"RTC";"04 74 30 91 83";"";"Perax";"P200Xm";"000N 5.67";"";"M3/A3";"";;;"";;
0;"C35";1488;125;"7000";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ATTIGNAT";"ATTIGNAT";"Poste de relevage";"PR CD975 - ATTIGNAT";0;"C35";"";"EDF";"RTC";"04 74 30 99 91";"";"Perax";"P200Xm";"000N 5.67";"";"M3/A3";"";;;"";;
0;"C37";1489;59;"7002";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ATTIGNAT";"ATTIGNAT";"Poste de relevage";"PR ZI - ATTIGNAT";0;"C37";"";"EDF";"GSM";"06 31 67 02 17";"";"Perax";"P200Xm";"0023 5.72";"";"M3/A3";"";;;"";;
0;"C38";1516;128;"6982";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"JAYAT";"MONTREVEL";"Poste de relevage";"PR LOTISSEMENT LA LEVEE - JAYAT";0;"C38";"";"EDF";"RTC";"04 74 25 48 11";"";"Perax";"P200Xm";"0023 5.72";"";"M3/A3";"";;;"";;
0;"C39";1524;129;"6988";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTREVEL-EN-BRESSE";"MONTREVEL";"Poste de relevage";"PR LA CHAUSSEE - MONTREVEL EN B.";0;"C39";"";"EDF";"RTC";"04 74 25 40 47";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C4";1392;119;"25979";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-PIERRE-LA-PALUD";"BREVENNE";"Pompage";"SURP BOUTHIERES - St PIERRE PALUD";2003;"C4";"";"EDF";"GSM";"06 42 36 91 22";"";"Sofrel";"S500";"3.30";"";"M4-P3";"";;;"";;
0;"C40";1519;130;"6990";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MALAFRETAZ";"MONTREVEL";"Poste de relevage";"PR BASE LOISIR GENERAL - MALAFRETAZ";0;"C40";"";"EDF";"RTC";"04 74 47 42 17";"";"Perax";"P200Xm";"000N 5.71";"";"M3/A3";"";;;"";"15041A";""
0;"C41";1518;131;"59367";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MALAFRETAZ";"MONTREVEL";"Poste de relevage";"PR BASE LOISIR ORAGE - MALAFRETAZ";0;"C41";"";"EDF";"RTC";"04 74 25 70 19";"";"Perax";"P200Xm";"0022 5.71";"";"M3/A3";"";;;"";"15041A";""
0;"C42";1517;132;"6983";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTREVEL-EN-BRESSE";"MONTREVEL";"Poste de relevage";"PR LES LUYERS - MONTREVEL EN BRESSE";0;"C42";"";"EDF";"RTC";"04 74 25 66 95";"";"Perax";"P200Xm";"000N 5.65";"";"M3/A3";"";;;"";;
0;"C43";1523;133;"6987";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTREVEL-EN-BRESSE";"MONTREVEL";"Poste de relevage";"PR PAVILLON - MONTREVEL EN BRESSE";0;"C43";"";"EDF";"RTC";"04 74 25 46 03";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C44";1522;134;"6986";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTREVEL-EN-BRESSE";"MONTREVEL";"Poste de relevage";"PR ROUTE PATTARD - MONTREVEL EN B.";0;"C44";"";"EDF";"RTC";"04 74 25 43 51";"";"Perax";"P200Xm";"000N 5.65";"";"M3/A3";"";;;"";;
0;"C45";1520;135;"6984";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTREVEL-EN-BRESSE";"MONTREVEL";"Poste de relevage";"PR GRAND SILLON - MONTREVEL EN B.";0;"C45";"";"EDF";"RTC";"04 74 25 41 33";"";"Perax";"P200Xm";"0022 5.65";"";"M3/A3";"";;;"";;
0;"C46";1521;136;"6985";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTREVEL-EN-BRESSE";"MONTREVEL";"Poste de relevage";"PR LES CURTILS - MONTREVEL EN BRESSE";1998;"C46";"";"EDF";"GSM";"06 32 43 67 49";"";"Perax";"P200Xm";"0023 5.72";"";"M3/A3";"";;;"";;
0;"C47";1568;132;"17273";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"SAINT-DIDIER-SUR-CHALARONNE";"VAL DE SAONE CHALARONNE";"Poste de relevage";"PR VALLIN - St DIDIER SUR CHALARONNE";0;"C47";"";"EDF";"GSM";"06 83 40 10 93";"";"Sofrel";"S500";"3.30";"";"M3/A3";"";;;"";;
0;"C48";1509;137;"50948";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"FRANCHELEINS";"MONTMERLE 3 RIVIERES";"Poste de relevage";"PR LA VIOLETTE - FRANCHELEINS";2006;"C48";"";"EDF";"RTC";"04 74 06 24 57";"";"Perax";"P200Xm";"0022 5.71";"";"M3/A3";"";;;"";;
0;"C49";1565;133;"51558";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ILLIAT";"VAL DE SAONE CHALARONNE";"Poste de relevage";"PR EN BRESSE - ILLIAT";2006;"C49";"";"EDF";"RTC";"04 74 14 02 71";"";"Sofrel";"S50";"5.47";"";"M3/A3";"";;;"";;
0;"C50";1566;134;"51557";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"ILLIAT";"VAL DE SAONE CHALARONNE";"Poste de relevage";"PR LES PELLETIERS - ILLIAT";2006;"C50";"";"EDF";"RTC";"04 74 14 04 68";"";"Sofrel";"S50";"5.47";"";"M3/A3";"";;;"";;
0;"C51";1510;135;"59714";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTCEAUX";"MONTMERLE 3 RIVIERES";"Poste de relevage";"PR LE BOURG - MONCEAUX";2007;"C51";"";"EDF";"RTC";"04 74 68 20 03";"";"Sofrel";"S500";"3.10";"";"M3/A3";"";;;"";;
0;"C52";1506;138;"6937";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"MONTMERLE-SUR-SAÔNE";"MONTMERLE 3 RIVIERES";"Poste de relevage";"PR PLACE DE LA MAIRIE - MONTMERLE S.";0;"C52";"";"EDF";"RTC";"04 74 69 32 19";"";"Perax";"P400XI";"3.60";"";"M3/A3";"";;;"";"";""
0;"C53";1504;139;"6934";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"GENOUILLEUX";"MONTMERLE 3 RIVIERES";"Poste de relevage";"PR PORT CHASSY - GENOUILLEUX";0;"C53";"";"EDF";"RTC";"04 74 66 07 02";"";"Perax";"P400XI";"";"";"M3/A3";"";;;"";;
0;"C54";1503;140;"6935";"0 - 2";"Ain";"ASS Rhone Saone";"Assainissement";"Chatillon";"GUÉREINS";"MONTMERLE 3 RIVIERES";"Poste de relevage";"PR HERMITAGE - GUEREINS";0;"C54";"";"EDF";"RTC";"04 74 66 18 47";"";"Perax";"P400XI";"";"";"M3/A3";"";;;"";;
